pixelID x y
313 2.0 12.0
314 3.0 12.0
315 4.0 12.0
316 5.0 12.0
317 6.0 12.0
318 7.0 12.0
319 8.0 12.0
320 -1.0 12.0
321 -2.0 12.0
322 -3.0 12.0
323 -4.0 12.0
324 -5.0 12.0
325 -6.0 12.0
326 -7.0 12.0
327 -8.0 12.0
328 0 13.0
329 1.0 13.0
330 2.0 13.0
331 3.0 13.0
332 4.0 13.0
333 5.0 13.0
334 6.0 13.0
335 -1.0 13.0
336 -2.0 13.0
337 -3.0 13.0
338 -4.0 13.0
339 -5.0 13.0
340 -6.0 13.0
341 0 14.0
342 1.0 14.0
343 2.0 14.0
344 3.0 14.0
345 -1.0 14.0
346 -2.0 14.0
347 -3.0 14.0
348 0 -1.0
349 1.0 -1.0
350 2.0 -1.0
351 3.0 -1.0
352 4.0 -1.0
353 5.0 -1.0
354 6.0 -1.0
355 7.0 -1.0
356 8.0 -1.0
357 9.0 -1.0
358 10.0 -1.0
359 11.0 -1.0
360 12.0 -1.0
361 13.0 -1.0
362 14.0 -1.0
363 -1.0 -1.0
364 -2.0 -1.0
365 -3.0 -1.0
366 -4.0 -1.0
367 -5.0 -1.0
368 -6.0 -1.0
369 -7.0 -1.0
370 -8.0 -1.0
371 -9.0 -1.0
372 -10.0 -1.0
373 -11.0 -1.0
374 -12.0 -1.0
375 -13.0 -1.0
376 -14.0 -1.0
377 0 -2.0
378 1.0 -2.0
379 2.0 -2.0
380 3.0 -2.0
381 4.0 -2.0
382 5.0 -2.0
383 6.0 -2.0
384 7.0 -2.0
385 8.0 -2.0
386 9.0 -2.0
387 10.0 -2.0
388 11.0 -2.0
389 12.0 -2.0
390 13.0 -2.0
391 14.0 -2.0
392 -1.0 -2.0
393 -2.0 -2.0
394 -3.0 -2.0
395 -4.0 -2.0
396 -5.0 -2.0
397 -6.0 -2.0
398 -7.0 -2.0
399 -8.0 -2.0
400 -9.0 -2.0
401 -10.0 -2.0
402 -11.0 -2.0
403 -12.0 -2.0
404 -13.0 -2.0
405 -14.0 -2.0
406 0 -3.0
407 1.0 -3.0
408 2.0 -3.0
409 3.0 -3.0
410 4.0 -3.0
411 5.0 -3.0
412 6.0 -3.0
413 7.0 -3.0
414 8.0 -3.0
415 9.0 -3.0
416 10.0 -3.0
417 11.0 -3.0
418 12.0 -3.0
419 13.0 -3.0
420 14.0 -3.0
421 -1.0 -3.0
422 -2.0 -3.0
423 -3.0 -3.0
424 -4.0 -3.0
425 -5.0 -3.0
426 -6.0 -3.0
427 -7.0 -3.0
428 -8.0 -3.0
429 -9.0 -3.0
430 -10.0 -3.0
431 -11.0 -3.0
432 -12.0 -3.0
433 -13.0 -3.0
434 -14.0 -3.0
435 0 -4.0
436 1.0 -4.0
437 2.0 -4.0
438 3.0 -4.0
439 4.0 -4.0
440 5.0 -4.0
441 6.0 -4.0
442 7.0 -4.0
443 8.0 -4.0
444 9.0 -4.0
445 10.0 -4.0
446 11.0 -4.0
447 12.0 -4.0
448 13.0 -4.0
449 -1.0 -4.0
450 -2.0 -4.0
451 -3.0 -4.0
452 -4.0 -4.0
453 -5.0 -4.0
454 -6.0 -4.0
455 -7.0 -4.0
456 -8.0 -4.0
457 -9.0 -4.0
458 -10.0 -4.0
459 -11.0 -4.0
460 -12.0 -4.0
461 -13.0 -4.0
462 0 -5.0
463 1.0 -5.0
464 2.0 -5.0
465 3.0 -5.0
466 4.0 -5.0
467 5.0 -5.0
468 6.0 -5.0
469 7.0 -5.0
470 8.0 -5.0
471 9.0 -5.0
472 10.0 -5.0
