pixelID x y
379 6.3 11.7
380 7.2 11.7
381 8.1 11.7
382 -0.9 11.7
383 -1.8 11.7
384 -2.7 11.7
385 -3.6 11.7
386 -4.5 11.7
387 -5.4 11.7
388 -6.3 11.7
389 -7.2 11.7
390 -8.1 11.7
391 0 12.6
392 0.9 12.6
393 1.8 12.6
394 2.7 12.6
395 3.6 12.6
396 4.5 12.6
397 5.4 12.6
398 6.3 12.6
399 -0.9 12.6
400 -1.8 12.6
401 -2.7 12.6
402 -3.6 12.6
403 -4.5 12.6
404 -5.4 12.6
405 -6.3 12.6
406 0 13.5
407 0.9 13.5
408 1.8 13.5
409 2.7 13.5
410 3.6 13.5
411 4.5 13.5
412 -0.9 13.5
413 -1.8 13.5
414 -2.7 13.5
415 -3.6 13.5
416 -4.5 13.5
417 0 14.4
418 0.9 14.4
419 -0.9 14.4
420 0 -0.9
421 0.9 -0.9
422 1.8 -0.9
423 2.7 -0.9
424 3.6 -0.9
425 4.5 -0.9
426 5.4 -0.9
427 6.3 -0.9
428 7.2 -0.9
429 8.1 -0.9
430 9.0 -0.9
431 9.9 -0.9
432 10.8 -0.9
433 11.7 -0.9
434 12.6 -0.9
435 13.5 -0.9
436 14.4 -0.9
437 -0.9 -0.9
438 -1.8 -0.9
439 -2.7 -0.9
440 -3.6 -0.9
441 -4.5 -0.9
442 -5.4 -0.9
443 -6.3 -0.9
444 -7.2 -0.9
445 -8.1 -0.9
446 -9.0 -0.9
447 -9.9 -0.9
448 -10.8 -0.9
449 -11.7 -0.9
450 -12.6 -0.9
451 -13.5 -0.9
452 -14.4 -0.9
453 0 -1.8
454 0.9 -1.8
455 1.8 -1.8
456 2.7 -1.8
457 3.6 -1.8
458 4.5 -1.8
459 5.4 -1.8
460 6.3 -1.8
461 7.2 -1.8
462 8.1 -1.8
463 9.0 -1.8
464 9.9 -1.8
465 10.8 -1.8
466 11.7 -1.8
467 12.6 -1.8
468 13.5 -1.8
469 -0.9 -1.8
470 -1.8 -1.8
471 -2.7 -1.8
472 -3.6 -1.8
473 -4.5 -1.8
474 -5.4 -1.8
475 -6.3 -1.8
476 -7.2 -1.8
477 -8.1 -1.8
478 -9.0 -1.8
479 -9.9 -1.8
480 -10.8 -1.8
481 -11.7 -1.8
482 -12.6 -1.8
483 -13.5 -1.8
484 0 -2.7
485 0.9 -2.7
486 1.8 -2.7
487 2.7 -2.7
488 3.6 -2.7
489 4.5 -2.7
490 5.4 -2.7
491 6.3 -2.7
492 7.2 -2.7
493 8.1 -2.7
494 9.0 -2.7
495 9.9 -2.7
496 10.8 -2.7
497 11.7 -2.7
498 12.6 -2.7
499 13.5 -2.7
500 -0.9 -2.7
501 -1.8 -2.7
502 -2.7 -2.7
503 -3.6 -2.7
504 -4.5 -2.7
505 -5.4 -2.7
506 -6.3 -2.7
507 -7.2 -2.7
508 -8.1 -2.7
509 -9.0 -2.7
510 -9.9 -2.7
511 -10.8 -2.7
512 -11.7 -2.7
513 -12.6 -2.7
514 -13.5 -2.7
515 0 -3.6
516 0.9 -3.6
517 1.8 -3.6
518 2.7 -3.6
519 3.6 -3.6
520 4.5 -3.6
521 5.4 -3.6
522 6.3 -3.6
523 7.2 -3.6
524 8.1 -3.6
525 9.0 -3.6
526 9.9 -3.6
527 10.8 -3.6
528 11.7 -3.6
529 12.6 -3.6
530 13.5 -3.6
531 -0.9 -3.6
532 -1.8 -3.6
533 -2.7 -3.6
534 -3.6 -3.6
535 -4.5 -3.6
536 -5.4 -3.6
537 -6.3 -3.6
538 -7.2 -3.6
539 -8.1 -3.6
540 -9.0 -3.6
541 -9.9 -3.6
542 -10.8 -3.6
543 -11.7 -3.6
544 -12.6 -3.6
545 -13.5 -3.6
546 0 -4.5
547 0.9 -4.5
548 1.8 -4.5
549 2.7 -4.5
550 3.6 -4.5
551 4.5 -4.5
552 5.4 -4.5
553 6.3 -4.5
554 7.2 -4.5
555 8.1 -4.5
556 9.0 -4.5
557 9.9 -4.5
558 10.8 -4.5
559 11.7 -4.5
560 12.6 -4.5
561 13.5 -4.5
562 -0.9 -4.5
563 -1.8 -4.5
564 -2.7 -4.5
565 -3.6 -4.5
566 -4.5 -4.5
567 -5.4 -4.5
568 -6.3 -4.5
569 -7.2 -4.5
570 -8.1 -4.5
571 -9.0 -4.5
572 -9.9 -4.5
573 -10.8 -4.5
574 -11.7 -4.5
575 -12.6 -4.5
576 -13.5 -4.5
577 0 -5.4
578 0.9 -5.4
579 1.8 -5.4
580 2.7 -5.4
581 3.6 -5.4
582 4.5 -5.4
583 5.4 -5.4
584 6.3 -5.4
585 7.2 -5.4
586 8.1 -5.4
587 9.0 -5.4
588 9.9 -5.4
589 10.8 -5.4
590 11.7 -5.4
591 12.6 -5.4
592 -0.9 -5.4
593 -1.8 -5.4
594 -2.7 -5.4
595 -3.6 -5.4
596 -4.5 -5.4
597 -5.4 -5.4
598 -6.3 -5.4
599 -7.2 -5.4
600 -8.1 -5.4
601 -9.0 -5.4
602 -9.9 -5.4
603 -10.8 -5.4
604 -11.7 -5.4
605 -12.6 -5.4
606 0 -6.3
607 0.9 -6.3
608 1.8 -6.3
609 2.7 -6.3
610 3.6 -6.3
611 4.5 -6.3
612 5.4 -6.3
613 6.3 -6.3
614 7.2 -6.3
615 8.1 -6.3
616 9.0 -6.3
617 9.9 -6.3
618 10.8 -6.3
619 11.7 -6.3
620 12.6 -6.3
621 -0.9 -6.3
622 -1.8 -6.3
623 -2.7 -6.3
624 -3.6 -6.3
625 -4.5 -6.3
626 -5.4 -6.3
627 -6.3 -6.3
628 -7.2 -6.3
629 -8.1 -6.3
630 -9.0 -6.3
631 -9.9 -6.3
632 -10.8 -6.3
633 -11.7 -6.3
634 -12.6 -6.3
635 0 -7.2
636 0.9 -7.2
637 1.8 -7.2
638 2.7 -7.2
639 3.6 -7.2
640 4.5 -7.2
641 5.4 -7.2
642 6.3 -7.2
643 7.2 -7.2
644 8.1 -7.2
645 9.0 -7.2
646 9.9 -7.2
647 10.8 -7.2
648 11.7 -7.2
649 -0.9 -7.2
650 -1.8 -7.2
651 -2.7 -7.2
652 -3.6 -7.2
653 -4.5 -7.2
654 -5.4 -7.2
655 -6.3 -7.2
656 -7.2 -7.2
657 -8.1 -7.2
658 -9.0 -7.2
659 -9.9 -7.2
660 -10.8 -7.2
661 -11.7 -7.2
662 0 -8.1
663 0.9 -8.1
664 1.8 -8.1
665 2.7 -8.1
666 3.6 -8.1
667 4.5 -8.1
668 5.4 -8.1
669 6.3 -8.1
670 7.2 -8.1
671 8.1 -8.1
672 9.0 -8.1
673 9.9 -8.1
674 10.8 -8.1
675 11.7 -8.1
676 -0.9 -8.1
677 -1.8 -8.1
678 -2.7 -8.1
679 -3.6 -8.1
680 -4.5 -8.1
681 -5.4 -8.1
682 -6.3 -8.1
683 -7.2 -8.1
684 -8.1 -8.1
685 -9.0 -8.1
686 -9.9 -8.1
687 -10.8 -8.1
688 -11.7 -8.1
689 0 -9.0
690 0.9 -9.0
691 1.8 -9.0
692 2.7 -9.0
693 3.6 -9.0
694 4.5 -9.0
695 5.4 -9.0
696 6.3 -9.0
697 7.2 -9.0
698 8.1 -9.0
699 9.0 -9.0
700 9.9 -9.0
701 10.8 -9.0
702 -0.9 -9.0
703 -1.8 -9.0
704 -2.7 -9.0
705 -3.6 -9.0
706 -4.5 -9.0
707 -5.4 -9.0
708 -6.3 -9.0
709 -7.2 -9.0
710 -8.1 -9.0
711 -9.0 -9.0
712 -9.9 -9.0
713 -10.8 -9.0
714 0 -9.9
715 0.9 -9.9
716 1.8 -9.9
717 2.7 -9.9
718 3.6 -9.9
719 4.5 -9.9
720 5.4 -9.9
721 6.3 -9.9
722 7.2 -9.9
723 8.1 -9.9
724 9.0 -9.9
725 9.9 -9.9
726 -0.9 -9.9
727 -1.8 -9.9
728 -2.7 -9.9
729 -3.6 -9.9
730 -4.5 -9.9
731 -5.4 -9.9
732 -6.3 -9.9
733 -7.2 -9.9
734 -8.1 -9.9
735 -9.0 -9.9
736 -9.9 -9.9
737 0 -10.8
738 0.9 -10.8
739 1.8 -10.8
740 2.7 -10.8
741 3.6 -10.8
742 4.5 -10.8
743 5.4 -10.8
744 6.3 -10.8
745 7.2 -10.8
746 8.1 -10.8
747 9.0 -10.8
748 -0.9 -10.8
749 -1.8 -10.8
750 -2.7 -10.8
751 -3.6 -10.8
752 -4.5 -10.8
753 -5.4 -10.8
754 -6.3 -10.8
755 -7.2 -10.8
756 -8.1 -10.8
757 -9.0 -10.8
758 0 -11.7
759 0.9 -11.7
760 1.8 -11.7
761 2.7 -11.7
762 3.6 -11.7
763 4.5 -11.7
764 5.4 -11.7
765 6.3 -11.7
766 7.2 -11.7
767 8.1 -11.7
768 -0.9 -11.7
769 -1.8 -11.7
770 -2.7 -11.7
771 -3.6 -11.7
772 -4.5 -11.7
773 -5.4 -11.7
774 -6.3 -11.7
775 -7.2 -11.7
776 -8.1 -11.7
777 0 -12.6
778 0.9 -12.6
779 1.8 -12.6
780 2.7 -12.6
781 3.6 -12.6
782 4.5 -12.6
783 5.4 -12.6
784 6.3 -12.6
785 -0.9 -12.6
786 -1.8 -12.6
787 -2.7 -12.6
788 -3.6 -12.6
789 -4.5 -12.6
790 -5.4 -12.6
791 -6.3 -12.6
792 0 -13.5
793 0.9 -13.5
794 1.8 -13.5
795 2.7 -13.5
796 3.6 -13.5
797 4.5 -13.5
798 -0.9 -13.5
799 -1.8 -13.5
800 -2.7 -13.5
801 -3.6 -13.5
802 -4.5 -13.5
803 0 -14.4
804 0.9 -14.4
805 -0.9 -14.4
