pixelID x y
327 7.2 0.4
328 7.4 0.4
329 7.6 0.4
330 7.8 0.4
331 8.0 0.4
332 8.2 0.4
333 8.4 0.4
334 8.6 0.4
335 8.8 0.4
336 9.0 0.4
337 9.2 0.4
338 9.4 0.4
339 9.6 0.4
340 9.8 0.4
341 10.0 0.4
342 10.2 0.4
343 10.4 0.4
344 10.6 0.4
345 10.8 0.4
346 11.0 0.4
347 11.2 0.4
348 11.4 0.4
349 11.6 0.4
350 11.8 0.4
351 12.0 0.4
352 12.2 0.4
353 12.4 0.4
354 12.6 0.4
355 12.8 0.4
356 13.0 0.4
357 13.2 0.4
358 13.4 0.4
359 13.6 0.4
360 13.8 0.4
361 14.0 0.4
362 14.2 0.4
363 14.4 0.4
364 -0.2 0.4
365 -0.4 0.4
366 -0.6 0.4
367 -0.8 0.4
368 -1.0 0.4
369 -1.2 0.4
370 -1.4 0.4
371 -1.6 0.4
372 -1.8 0.4
373 -2.0 0.4
374 -2.2 0.4
375 -2.4 0.4
376 -2.6 0.4
377 -2.8 0.4
378 -3.0 0.4
379 -3.2 0.4
380 -3.4 0.4
381 -3.6 0.4
382 -3.8 0.4
383 -4.0 0.4
384 -4.2 0.4
385 -4.4 0.4
386 -4.6 0.4
387 -4.8 0.4
388 -5.0 0.4
389 -5.2 0.4
390 -5.4 0.4
391 -5.6 0.4
392 -5.8 0.4
393 -6.0 0.4
394 -6.2 0.4
395 -6.4 0.4
396 -6.6 0.4
397 -6.8 0.4
398 -7.0 0.4
399 -7.2 0.4
400 -7.4 0.4
401 -7.6 0.4
402 -7.8 0.4
403 -8.0 0.4
404 -8.2 0.4
405 -8.4 0.4
406 -8.6 0.4
407 -8.8 0.4
408 -9.0 0.4
409 -9.2 0.4
410 -9.4 0.4
411 -9.6 0.4
412 -9.8 0.4
413 -10.0 0.4
414 -10.2 0.4
415 -10.4 0.4
416 -10.6 0.4
417 -10.8 0.4
418 -11.0 0.4
419 -11.2 0.4
420 -11.4 0.4
