pixelID x y
1 0 0
2 0.1 0
3 0.2 0
4 0.3 0
5 0.4 0
6 0.5 0
7 0.6 0
8 0.7 0
9 0.8 0
10 0.9 0
11 1.0 0
12 1.1 0
13 1.2 0
14 1.3 0
15 1.4 0
16 1.5 0
17 1.6 0
18 1.7 0
19 1.8 0
20 1.9 0
21 2.0 0
22 2.1 0
23 2.2 0
24 2.3 0
25 2.4 0
26 2.5 0
27 2.6 0
28 2.7 0
29 2.8 0
30 2.9 0
31 3.0 0
32 3.1 0
33 3.2 0
34 3.3 0
35 3.4 0
36 3.5 0
37 3.6 0
38 3.7 0
39 3.8 0
40 3.9 0
41 4.0 0
42 4.1 0
43 4.2 0
44 4.3 0
45 4.4 0
46 4.5 0
47 4.6 0
48 4.7 0
49 4.8 0
50 4.9 0
51 5.0 0
52 5.1 0
53 5.2 0
54 5.3 0
55 5.4 0
56 5.5 0
57 5.6 0
58 5.7 0
59 5.8 0
60 5.9 0
61 6.0 0
62 6.1 0
63 6.2 0
64 6.3 0
65 6.4 0
66 6.5 0
67 6.6 0
68 6.7 0
69 6.8 0
70 6.9 0
71 7.0 0
72 7.1 0
73 7.2 0
74 7.3 0
75 7.4 0
76 7.5 0
77 7.6 0
78 7.7 0
79 7.8 0
80 7.9 0
81 8.0 0
82 8.1 0
83 8.2 0
84 8.3 0
85 8.4 0
86 8.5 0
87 8.6 0
88 8.7 0
89 8.8 0
90 8.9 0
91 9.0 0
92 9.1 0
93 9.2 0
94 9.3 0
95 9.4 0
96 9.5 0
97 9.6 0
98 9.7 0
99 9.8 0
100 9.9 0
101 10.0 0
102 10.1 0
103 10.2 0
104 10.3 0
105 10.4 0
106 10.5 0
107 10.6 0
108 10.7 0
109 10.8 0
110 10.9 0
111 11.0 0
112 11.1 0
113 11.2 0
114 11.3 0
115 11.4 0
116 11.5 0
117 11.6 0
118 11.7 0
119 11.8 0
120 11.9 0
121 12.0 0
122 12.1 0
123 12.2 0
124 12.3 0
125 12.4 0
126 12.5 0
127 12.6 0
128 12.7 0
129 12.8 0
130 12.9 0
131 13.0 0
132 13.1 0
133 13.2 0
134 13.3 0
135 13.4 0
136 13.5 0
137 13.6 0
138 13.7 0
139 13.8 0
140 13.9 0
141 14.0 0
142 14.1 0
143 14.2 0
144 14.3 0
145 14.4 0
146 14.5 0
147 -0.1 0
148 -0.2 0
149 -0.3 0
150 -0.4 0
151 -0.5 0
152 -0.6 0
153 -0.7 0
154 -0.8 0
155 -0.9 0
156 -1.0 0
157 -1.1 0
158 -1.2 0
159 -1.3 0
160 -1.4 0
161 -1.5 0
162 -1.6 0
163 -1.7 0
164 -1.8 0
165 -1.9 0
166 -2.0 0
167 -2.1 0
168 -2.2 0
169 -2.3 0
170 -2.4 0
171 -2.5 0
172 -2.6 0
173 -2.7 0
174 -2.8 0
175 -2.9 0
176 -3.0 0
177 -3.1 0
178 -3.2 0
179 -3.3 0
180 -3.4 0
181 -3.5 0
182 -3.6 0
183 -3.7 0
184 -3.8 0
185 -3.9 0
186 -4.0 0
187 -4.1 0
188 -4.2 0
189 -4.3 0
190 -4.4 0
191 -4.5 0
192 -4.6 0
193 -4.7 0
194 -4.8 0
195 -4.9 0
196 -5.0 0
197 -5.1 0
198 -5.2 0
199 -5.3 0
200 -5.4 0
201 -5.5 0
202 -5.6 0
203 -5.7 0
204 -5.8 0
205 -5.9 0
206 -6.0 0
207 -6.1 0
208 -6.2 0
209 -6.3 0
210 -6.4 0
211 -6.5 0
212 -6.6 0
213 -6.7 0
214 -6.8 0
215 -6.9 0
216 -7.0 0
217 -7.1 0
218 -7.2 0
219 -7.3 0
220 -7.4 0
221 -7.5 0
222 -7.6 0
223 -7.7 0
224 -7.8 0
225 -7.9 0
226 -8.0 0
227 -8.1 0
228 -8.2 0
229 -8.3 0
230 -8.4 0
231 -8.5 0
232 -8.6 0
233 -8.7 0
234 -8.8 0
235 -8.9 0
236 -9.0 0
237 -9.1 0
238 -9.2 0
239 -9.3 0
240 -9.4 0
241 -9.5 0
242 -9.6 0
243 -9.7 0
244 -9.8 0
245 -9.9 0
246 -10.0 0
247 -10.1 0
248 -10.2 0
249 -10.3 0
250 -10.4 0
251 -10.5 0
252 -10.6 0
253 -10.7 0
254 -10.8 0
255 -10.9 0
256 -11.0 0
257 -11.1 0
258 -11.2 0
259 -11.3 0
260 -11.4 0
261 -11.5 0
262 -11.6 0
263 -11.7 0
264 -11.8 0
265 -11.9 0
266 -12.0 0
267 -12.1 0
268 -12.2 0
269 -12.3 0
270 -12.4 0
271 -12.5 0
272 -12.6 0
273 -12.7 0
274 -12.8 0
275 -12.9 0
276 -13.0 0
277 -13.1 0
278 -13.2 0
279 -13.3 0
280 -13.4 0
281 -13.5 0
282 -13.6 0
283 -13.7 0
284 -13.8 0
285 -13.9 0
286 -14.0 0
287 -14.1 0
288 -14.2 0
289 -14.3 0
290 -14.4 0
291 -14.5 0
292 0 0.1
293 0.1 0.1
294 0.2 0.1
295 0.3 0.1
296 0.4 0.1
297 0.5 0.1
298 0.6 0.1
299 0.7 0.1
300 0.8 0.1
301 0.9 0.1
302 1.0 0.1
303 1.1 0.1
304 1.2 0.1
305 1.3 0.1
306 1.4 0.1
307 1.5 0.1
308 1.6 0.1
309 1.7 0.1
310 1.8 0.1
311 1.9 0.1
312 2.0 0.1
313 2.1 0.1
314 2.2 0.1
315 2.3 0.1
316 2.4 0.1
317 2.5 0.1
318 2.6 0.1
319 2.7 0.1
320 2.8 0.1
321 2.9 0.1
322 3.0 0.1
323 3.1 0.1
324 3.2 0.1
325 3.3 0.1
326 3.4 0.1
327 3.5 0.1
328 3.6 0.1
329 3.7 0.1
330 3.8 0.1
331 3.9 0.1
332 4.0 0.1
333 4.1 0.1
334 4.2 0.1
335 4.3 0.1
336 4.4 0.1
337 4.5 0.1
338 4.6 0.1
339 4.7 0.1
340 4.8 0.1
341 4.9 0.1
342 5.0 0.1
343 5.1 0.1
344 5.2 0.1
345 5.3 0.1
346 5.4 0.1
347 5.5 0.1
348 5.6 0.1
349 5.7 0.1
350 5.8 0.1
351 5.9 0.1
352 6.0 0.1
353 6.1 0.1
354 6.2 0.1
355 6.3 0.1
356 6.4 0.1
357 6.5 0.1
358 6.6 0.1
359 6.7 0.1
360 6.8 0.1
361 6.9 0.1
362 7.0 0.1
363 7.1 0.1
364 7.2 0.1
365 7.3 0.1
366 7.4 0.1
367 7.5 0.1
368 7.6 0.1
369 7.7 0.1
370 7.8 0.1
371 7.9 0.1
372 8.0 0.1
373 8.1 0.1
374 8.2 0.1
375 8.3 0.1
376 8.4 0.1
377 8.5 0.1
378 8.6 0.1
379 8.7 0.1
380 8.8 0.1
381 8.9 0.1
382 9.0 0.1
383 9.1 0.1
384 9.2 0.1
385 9.3 0.1
386 9.4 0.1
387 9.5 0.1
388 9.6 0.1
389 9.7 0.1
390 9.8 0.1
391 9.9 0.1
392 10.0 0.1
393 10.1 0.1
394 10.2 0.1
395 10.3 0.1
396 10.4 0.1
397 10.5 0.1
398 10.6 0.1
399 10.7 0.1
400 10.8 0.1
401 10.9 0.1
402 11.0 0.1
403 11.1 0.1
404 11.2 0.1
405 11.3 0.1
406 11.4 0.1
407 11.5 0.1
408 11.6 0.1
409 11.7 0.1
410 11.8 0.1
411 11.9 0.1
412 12.0 0.1
413 12.1 0.1
414 12.2 0.1
415 12.3 0.1
416 12.4 0.1
417 12.5 0.1
418 12.6 0.1
419 12.7 0.1
420 12.8 0.1
421 12.9 0.1
422 13.0 0.1
423 13.1 0.1
424 13.2 0.1
425 13.3 0.1
426 13.4 0.1
427 13.5 0.1
428 13.6 0.1
429 13.7 0.1
430 13.8 0.1
431 13.9 0.1
432 14.0 0.1
433 14.1 0.1
434 14.2 0.1
435 14.3 0.1
436 14.4 0.1
437 -0.1 0.1
438 -0.2 0.1
439 -0.3 0.1
440 -0.4 0.1
441 -0.5 0.1
442 -0.6 0.1
443 -0.7 0.1
444 -0.8 0.1
445 -0.9 0.1
446 -1.0 0.1
447 -1.1 0.1
448 -1.2 0.1
449 -1.3 0.1
450 -1.4 0.1
451 -1.5 0.1
452 -1.6 0.1
453 -1.7 0.1
454 -1.8 0.1
455 -1.9 0.1
456 -2.0 0.1
457 -2.1 0.1
458 -2.2 0.1
459 -2.3 0.1
460 -2.4 0.1
461 -2.5 0.1
462 -2.6 0.1
463 -2.7 0.1
464 -2.8 0.1
465 -2.9 0.1
466 -3.0 0.1
467 -3.1 0.1
468 -3.2 0.1
469 -3.3 0.1
470 -3.4 0.1
471 -3.5 0.1
472 -3.6 0.1
473 -3.7 0.1
474 -3.8 0.1
475 -3.9 0.1
476 -4.0 0.1
477 -4.1 0.1
