voxelID mppcID probability
8 51 0.0003832
8 52 0.0003992
8 53 0.0003688
8 54 0.0003992
8 55 0.000404
8 56 0.00036
8 57 0.000372
8 58 0.0004216
8 59 0.0003624
8 60 0.0003696
8 61 0.0004224
8 62 0.0003408
8 63 0.0003832
8 64 0.0003808
8 65 0.000408
8 66 0.000388
8 67 0.000388
8 68 0.000376
8 69 0.00036
8 70 0.0004128
8 71 0.000388
8 72 0.000368
8 73 0.0003968
8 74 0.0004056
8 75 0.0003792
8 76 0.0003672
8 77 0.0004208
8 78 0.0003816
8 79 0.0004016
8 80 0.000376
8 81 0.0003872
8 82 0.0003976
8 83 0.0003904
8 84 0.000376
8 85 0.0003592
8 86 0.0003896
8 87 0.0003792
8 88 0.0003592
8 89 0.0003808
8 90 0.0004128
8 91 0.0003808
8 92 0.0003472
8 93 0.0003896
8 94 0.000396
8 95 0.0003816
8 96 0.0003936
8 97 0.0004184
8 98 0.0004064
8 99 0.0004432
8 100 0.0004376
8 101 0.0004328
8 102 0.0004512
8 103 0.0004432
8 104 0.0004936
8 105 0.0004872
8 106 0.0005432
8 107 0.0005592
8 108 0.000516
8 109 0.0005576
8 110 0.0005736
8 111 0.0006048
8 112 0.0006168
8 113 0.0006232
8 114 0.0006488
8 115 0.0007384
8 116 0.0007112
8 117 0.0007832
8 118 0.0008464
8 119 0.0008272
8 120 0.0008744
8 121 0.000872
8 122 0.0009488
8 123 0.0009288
8 124 0.0009648
8 125 0.0010504
8 126 0.001044
8 127 0.001104
8 128 0.0011088
9 1 0.0012936
9 2 0.001272
9 3 0.0012704
9 4 0.0013352
9 5 0.0011992
9 6 0.0011568
9 7 0.001112
9 8 0.0010616
9 9 0.0009944
9 10 0.0009472
9 11 0.000908
9 12 0.000816
9 13 0.0007792
9 14 0.0007312
9 15 0.0006928
9 16 0.0006768
9 17 0.0006176
9 18 0.0006432
9 19 0.0006088
9 20 0.0005472
9 21 0.0005224
9 22 0.000544
9 23 0.0005248
9 24 0.0005096
9 25 0.0004888
9 26 0.0004584
9 27 0.0004656
9 28 0.0004512
9 29 0.0004608
9 30 0.0003968
9 31 0.0004064
9 32 0.0004248
9 33 0.0004008
9 34 0.0003928
9 35 0.0004088
9 36 0.0003896
9 37 0.000352
9 38 0.0003608
9 39 0.0003928
9 40 0.000404
9 41 0.0004032
9 42 0.0004064
9 43 0.0004144
9 44 0.0004248
9 45 0.0003944
9 46 0.0004032
9 47 0.0004376
9 48 0.0004
9 49 0.000408
9 50 0.0004192
9 51 0.0004104
9 52 0.0004224
9 53 0.0003896
9 54 0.0004416
9 55 0.0004
9 56 0.0003928
9 57 0.00044
9 58 0.0004024
9 59 0.0004048
9 60 0.000432
9 61 0.0004296
9 62 0.000404
9 63 0.0003928
9 64 0.0003952
9 65 0.0003704
9 66 0.000432
9 67 0.0004208
9 68 0.0004184
9 69 0.0004352
9 70 0.0004232
9 71 0.000396
9 72 0.0004056
9 73 0.0003888
9 74 0.0003704
9 75 0.000416
9 76 0.0004328
9 77 0.0004184
9 78 0.0004584
9 79 0.0004496
9 80 0.0004272
9 81 0.0004224
9 82 0.0003976
9 83 0.0004456
9 84 0.000404
9 85 0.000416
9 86 0.0003968
9 87 0.0003704
9 88 0.0004072
9 89 0.0003888
9 90 0.000364
9 91 0.0003896
9 92 0.0004008
9 93 0.000416
9 94 0.0004128
9 95 0.0004024
9 96 0.0003984
9 97 0.0003888
9 98 0.0004656
9 99 0.0004256
9 100 0.0004224
9 101 0.0004392
9 102 0.0004248
9 103 0.0004552
9 104 0.0005032
9 105 0.0005064
9 106 0.0004752
9 107 0.0005208
9 108 0.0005272
9 109 0.000524
9 110 0.0005552
9 111 0.0005928
9 112 0.0005888
9 113 0.0006672
9 114 0.000736
9 115 0.0007264
9 116 0.0007432
9 117 0.0007792
9 118 0.000892
9 119 0.0008424
9 120 0.0009408
9 121 0.001004
9 122 0.0010488
9 123 0.0010912
9 124 0.001112
9 125 0.0011408
9 126 0.0012424
9 127 0.001292
9 128 0.0012568
10 1 0.0015864
10 2 0.0016576
10 3 0.001596
10 4 0.0014768
10 5 0.001484
10 6 0.0013376
10 7 0.0012848
10 8 0.0011888
10 9 0.0011424
10 10 0.0009752
10 11 0.0009512
10 12 0.000852
10 13 0.0008224
10 14 0.000764
10 15 0.0007368
10 16 0.0006424
10 17 0.0006032
10 18 0.0006128
10 19 0.0005944
10 20 0.0005664
10 21 0.0005832
10 22 0.0005392
10 23 0.000496
10 24 0.0004816
10 25 0.0004456
10 26 0.0004448
10 27 0.0004592
10 28 0.000436
10 29 0.0004288
10 30 0.000464
10 31 0.0004592
10 32 0.0004416
10 33 0.00044
10 34 0.0004384
10 35 0.000428
10 36 0.0004256
10 37 0.0004272
