pixelID mppcID probability
41 4 0.0005392
41 5 0.0006344
41 6 0.0007728
41 7 0.0007616
41 8 0.0007624
41 9 0.0006992
41 10 0.000816
41 11 0.000828
41 12 0.0007752
41 13 0.0007192
41 14 0.0005544
41 15 0.000608
41 16 0.0009264
42 1 0.0034304
42 2 0.0013256
42 3 0.00064
42 4 0.0006464
42 5 0.0007936
42 6 0.0009112
42 7 0.0008736
42 8 0.0008696
42 9 0.000872
42 10 0.0008688
42 11 0.0008456
42 12 0.0009072
42 13 0.0009064
42 14 0.0007456
42 15 0.0006112
42 16 0.0008904
43 1 0.0048696
43 2 0.0011104
43 3 0.0007424
43 4 0.0008176
43 5 0.0010216
43 6 0.0010648
43 7 0.0008896
43 8 0.0009392
43 9 0.0010136
43 10 0.0010072
43 11 0.0008984
43 12 0.0009736
43 13 0.0010352
43 14 0.0009672
43 15 0.0007936
43 16 0.0007808
44 1 0.0041392
44 2 0.0009368
44 3 0.00096
44 4 0.0011072
44 5 0.0011448
44 6 0.001
44 7 0.000956
44 8 0.0010216
44 9 0.0011192
44 10 0.0010008
44 11 0.0009936
44 12 0.001012
44 13 0.0011264
44 14 0.0010776
44 15 0.0010192
44 16 0.0009384
45 1 0.000468
45 2 0.0004544
45 3 0.0004872
45 4 0.0004968
45 5 0.0005544
45 6 0.0005552
45 7 0.0005768
45 8 0.000544
45 9 0.0005496
45 10 0.0005568
45 11 0.0005312
45 12 0.0004984
45 13 0.0004608
45 14 0.00046
45 15 0.0004408
45 16 0.0004608
46 1 0.0004424
46 2 0.0004176
46 3 0.000456
46 4 0.0004752
46 5 0.0005168
46 6 0.0005736
46 7 0.0005792
46 8 0.000628
46 9 0.0005928
46 10 0.0005456
46 11 0.0005328
46 12 0.0005288
46 13 0.0004416
46 14 0.000444
46 15 0.0004336
46 16 0.0004352
47 1 0.0004304
47 2 0.0003912
47 3 0.0004192
47 4 0.0004992
47 5 0.0005288
47 6 0.000576
47 7 0.0006288
47 8 0.0006568
47 9 0.0006584
47 10 0.0005904
47 11 0.0005392
47 12 0.000484
47 13 0.0004488
47 14 0.0004224
47 15 0.00042
47 16 0.0004048
48 1 0.000372
48 2 0.0004048
48 3 0.0003832
48 4 0.0004536
48 5 0.0004904
48 6 0.0005888
48 7 0.0006824
48 8 0.0007712
48 9 0.0007232
48 10 0.0006032
48 11 0.0005896
48 12 0.0004472
48 13 0.0004096
48 14 0.0004152
48 15 0.0004184
48 16 0.000388
49 1 0.000396
49 2 0.0003672
49 3 0.0004048
49 4 0.0004144
49 5 0.00048
49 6 0.0005576
49 7 0.00074
