pixelID x y
1 0 0
2 0.6 0
3 1.2 0
4 1.8 0
5 2.4 0
6 3.0 0
7 3.6 0
8 4.2 0
9 4.8 0
10 5.4 0
11 6.0 0
12 6.6 0
13 7.2 0
14 7.8 0
15 8.4 0
16 9.0 0
17 9.6 0
18 10.2 0
19 10.8 0
20 11.4 0
21 12.0 0
22 12.6 0
23 13.2 0
24 13.8 0
25 14.4 0
26 -0.6 0
27 -1.2 0
28 -1.8 0
29 -2.4 0
30 -3.0 0
31 -3.6 0
32 -4.2 0
33 -4.8 0
34 -5.4 0
35 -6.0 0
36 -6.6 0
37 -7.2 0
38 -7.8 0
39 -8.4 0
40 -9.0 0
41 -9.6 0
42 -10.2 0
43 -10.8 0
44 -11.4 0
45 -12.0 0
46 -12.6 0
47 -13.2 0
48 -13.8 0
49 -14.4 0
50 0 0.6
51 0.6 0.6
52 1.2 0.6
53 1.8 0.6
54 2.4 0.6
55 3.0 0.6
56 3.6 0.6
57 4.2 0.6
58 4.8 0.6
59 5.4 0.6
60 6.0 0.6
61 6.6 0.6
62 7.2 0.6
63 7.8 0.6
64 8.4 0.6
65 9.0 0.6
66 9.6 0.6
67 10.2 0.6
68 10.8 0.6
69 11.4 0.6
70 12.0 0.6
71 12.6 0.6
72 13.2 0.6
73 13.8 0.6
74 14.4 0.6
75 -0.6 0.6
76 -1.2 0.6
77 -1.8 0.6
78 -2.4 0.6
79 -3.0 0.6
80 -3.6 0.6
81 -4.2 0.6
82 -4.8 0.6
83 -5.4 0.6
84 -6.0 0.6
85 -6.6 0.6
86 -7.2 0.6
87 -7.8 0.6
88 -8.4 0.6
89 -9.0 0.6
90 -9.6 0.6
91 -10.2 0.6
92 -10.8 0.6
93 -11.4 0.6
94 -12.0 0.6
95 -12.6 0.6
96 -13.2 0.6
97 -13.8 0.6
98 -14.4 0.6
99 0 1.2
100 0.6 1.2
101 1.2 1.2
102 1.8 1.2
103 2.4 1.2
104 3.0 1.2
105 3.6 1.2
106 4.2 1.2
107 4.8 1.2
108 5.4 1.2
