pixelID x y
313 -3.0 11.0
314 -4.0 11.0
315 -5.0 11.0
316 -6.0 11.0
317 -7.0 11.0
318 -8.0 11.0
319 -9.0 11.0
320 -10.0 11.0
321 0 12.0
322 1.0 12.0
323 2.0 12.0
324 3.0 12.0
325 4.0 12.0
326 5.0 12.0
327 6.0 12.0
328 7.0 12.0
329 8.0 12.0
330 -1.0 12.0
331 -2.0 12.0
332 -3.0 12.0
333 -4.0 12.0
334 -5.0 12.0
335 -6.0 12.0
336 -7.0 12.0
337 -8.0 12.0
338 0 13.0
339 1.0 13.0
340 2.0 13.0
341 3.0 13.0
342 4.0 13.0
343 5.0 13.0
344 6.0 13.0
345 7.0 13.0
346 -1.0 13.0
347 -2.0 13.0
348 -3.0 13.0
349 -4.0 13.0
350 -5.0 13.0
351 -6.0 13.0
352 -7.0 13.0
353 0 14.0
354 1.0 14.0
355 2.0 14.0
356 3.0 14.0
357 4.0 14.0
358 5.0 14.0
359 -1.0 14.0
360 -2.0 14.0
361 -3.0 14.0
362 -4.0 14.0
363 -5.0 14.0
364 0 -1.0
365 1.0 -1.0
366 2.0 -1.0
367 3.0 -1.0
368 4.0 -1.0
369 5.0 -1.0
370 6.0 -1.0
371 7.0 -1.0
372 8.0 -1.0
373 9.0 -1.0
374 10.0 -1.0
375 11.0 -1.0
376 12.0 -1.0
377 13.0 -1.0
378 14.0 -1.0
379 -1.0 -1.0
380 -2.0 -1.0
381 -3.0 -1.0
382 -4.0 -1.0
383 -5.0 -1.0
384 -6.0 -1.0
385 -7.0 -1.0
386 -8.0 -1.0
387 -9.0 -1.0
388 -10.0 -1.0
389 -11.0 -1.0
390 -12.0 -1.0
391 -13.0 -1.0
392 -14.0 -1.0
393 0 -2.0
394 1.0 -2.0
395 2.0 -2.0
396 3.0 -2.0
397 4.0 -2.0
398 5.0 -2.0
399 6.0 -2.0
400 7.0 -2.0
401 8.0 -2.0
402 9.0 -2.0
403 10.0 -2.0
404 11.0 -2.0
405 12.0 -2.0
406 13.0 -2.0
407 14.0 -2.0
408 -1.0 -2.0
409 -2.0 -2.0
410 -3.0 -2.0
411 -4.0 -2.0
412 -5.0 -2.0
413 -6.0 -2.0
414 -7.0 -2.0
415 -8.0 -2.0
416 -9.0 -2.0
417 -10.0 -2.0
418 -11.0 -2.0
419 -12.0 -2.0
420 -13.0 -2.0
421 -14.0 -2.0
422 0 -3.0
423 1.0 -3.0
424 2.0 -3.0
425 3.0 -3.0
426 4.0 -3.0
427 5.0 -3.0
428 6.0 -3.0
429 7.0 -3.0
430 8.0 -3.0
431 9.0 -3.0
432 10.0 -3.0
433 11.0 -3.0
434 12.0 -3.0
435 13.0 -3.0
436 14.0 -3.0
437 -1.0 -3.0
438 -2.0 -3.0
439 -3.0 -3.0
440 -4.0 -3.0
441 -5.0 -3.0
442 -6.0 -3.0
443 -7.0 -3.0
444 -8.0 -3.0
445 -9.0 -3.0
446 -10.0 -3.0
447 -11.0 -3.0
448 -12.0 -3.0
449 -13.0 -3.0
450 -14.0 -3.0
451 0 -4.0
452 1.0 -4.0
453 2.0 -4.0
454 3.0 -4.0
455 4.0 -4.0
456 5.0 -4.0
457 6.0 -4.0
458 7.0 -4.0
459 8.0 -4.0
460 9.0 -4.0
461 10.0 -4.0
462 11.0 -4.0
463 12.0 -4.0
464 13.0 -4.0
465 14.0 -4.0
466 -1.0 -4.0
467 -2.0 -4.0
468 -3.0 -4.0
469 -4.0 -4.0
470 -5.0 -4.0
471 -6.0 -4.0
472 -7.0 -4.0
473 -8.0 -4.0
474 -9.0 -4.0
475 -10.0 -4.0
476 -11.0 -4.0
477 -12.0 -4.0
478 -13.0 -4.0
479 -14.0 -4.0
480 0 -5.0
481 1.0 -5.0
482 2.0 -5.0
483 3.0 -5.0
484 4.0 -5.0
485 5.0 -5.0
486 6.0 -5.0
487 7.0 -5.0
488 8.0 -5.0
489 9.0 -5.0
490 10.0 -5.0
491 11.0 -5.0
492 12.0 -5.0
493 13.0 -5.0
494 14.0 -5.0
495 -1.0 -5.0
496 -2.0 -5.0
497 -3.0 -5.0
498 -4.0 -5.0
499 -5.0 -5.0
500 -6.0 -5.0
501 -7.0 -5.0
502 -8.0 -5.0
503 -9.0 -5.0
504 -10.0 -5.0
505 -11.0 -5.0
506 -12.0 -5.0
507 -13.0 -5.0
508 -14.0 -5.0
509 0 -6.0
510 1.0 -6.0
511 2.0 -6.0
512 3.0 -6.0
513 4.0 -6.0
514 5.0 -6.0
515 6.0 -6.0
516 7.0 -6.0
517 8.0 -6.0
518 9.0 -6.0
519 10.0 -6.0
520 11.0 -6.0
521 12.0 -6.0
522 13.0 -6.0
523 -1.0 -6.0
524 -2.0 -6.0
525 -3.0 -6.0
526 -4.0 -6.0
527 -5.0 -6.0
528 -6.0 -6.0
529 -7.0 -6.0
530 -8.0 -6.0
531 -9.0 -6.0
532 -10.0 -6.0
533 -11.0 -6.0
534 -12.0 -6.0
535 -13.0 -6.0
536 0 -7.0
537 1.0 -7.0
538 2.0 -7.0
539 3.0 -7.0
540 4.0 -7.0
541 5.0 -7.0
542 6.0 -7.0
543 7.0 -7.0
544 8.0 -7.0
545 9.0 -7.0
546 10.0 -7.0
547 11.0 -7.0
548 12.0 -7.0
549 13.0 -7.0
550 -1.0 -7.0
551 -2.0 -7.0
552 -3.0 -7.0
553 -4.0 -7.0
554 -5.0 -7.0
555 -6.0 -7.0
556 -7.0 -7.0
557 -8.0 -7.0
558 -9.0 -7.0
559 -10.0 -7.0
560 -11.0 -7.0
561 -12.0 -7.0
562 -13.0 -7.0
563 0 -8.0
564 1.0 -8.0
565 2.0 -8.0
566 3.0 -8.0
567 4.0 -8.0
568 5.0 -8.0
569 6.0 -8.0
570 7.0 -8.0
571 8.0 -8.0
572 9.0 -8.0
573 10.0 -8.0
574 11.0 -8.0
575 12.0 -8.0
576 -1.0 -8.0
577 -2.0 -8.0
578 -3.0 -8.0
579 -4.0 -8.0
580 -5.0 -8.0
581 -6.0 -8.0
582 -7.0 -8.0
583 -8.0 -8.0
584 -9.0 -8.0
585 -10.0 -8.0
586 -11.0 -8.0
587 -12.0 -8.0
588 0 -9.0
589 1.0 -9.0
590 2.0 -9.0
591 3.0 -9.0
592 4.0 -9.0
593 5.0 -9.0
594 6.0 -9.0
595 7.0 -9.0
596 8.0 -9.0
597 9.0 -9.0
598 10.0 -9.0
599 11.0 -9.0
600 -1.0 -9.0
601 -2.0 -9.0
602 -3.0 -9.0
603 -4.0 -9.0
604 -5.0 -9.0
605 -6.0 -9.0
606 -7.0 -9.0
607 -8.0 -9.0
608 -9.0 -9.0
609 -10.0 -9.0
610 -11.0 -9.0
611 0 -10.0
612 1.0 -10.0
613 2.0 -10.0
614 3.0 -10.0
615 4.0 -10.0
616 5.0 -10.0
617 6.0 -10.0
618 7.0 -10.0
619 8.0 -10.0
620 9.0 -10.0
621 10.0 -10.0
622 11.0 -10.0
623 -1.0 -10.0
624 -2.0 -10.0
625 -3.0 -10.0
626 -4.0 -10.0
627 -5.0 -10.0
628 -6.0 -10.0
629 -7.0 -10.0
630 -8.0 -10.0
631 -9.0 -10.0
632 -10.0 -10.0
633 -11.0 -10.0
634 0 -11.0
635 1.0 -11.0
636 2.0 -11.0
637 3.0 -11.0
638 4.0 -11.0
639 5.0 -11.0
640 6.0 -11.0
641 7.0 -11.0
642 8.0 -11.0
643 9.0 -11.0
644 10.0 -11.0
645 -1.0 -11.0
646 -2.0 -11.0
647 -3.0 -11.0
648 -4.0 -11.0
649 -5.0 -11.0
650 -6.0 -11.0
651 -7.0 -11.0
652 -8.0 -11.0
653 -9.0 -11.0
654 -10.0 -11.0
655 0 -12.0
656 1.0 -12.0
657 2.0 -12.0
658 3.0 -12.0
659 4.0 -12.0
660 5.0 -12.0
661 6.0 -12.0
662 7.0 -12.0
663 8.0 -12.0
664 -1.0 -12.0
665 -2.0 -12.0
666 -3.0 -12.0
667 -4.0 -12.0
668 -5.0 -12.0
669 -6.0 -12.0
670 -7.0 -12.0
671 -8.0 -12.0
672 0 -13.0
673 1.0 -13.0
674 2.0 -13.0
675 3.0 -13.0
676 4.0 -13.0
677 5.0 -13.0
678 6.0 -13.0
679 7.0 -13.0
680 -1.0 -13.0
681 -2.0 -13.0
682 -3.0 -13.0
683 -4.0 -13.0
684 -5.0 -13.0
685 -6.0 -13.0
686 -7.0 -13.0
687 0 -14.0
688 1.0 -14.0
689 2.0 -14.0
690 3.0 -14.0
691 4.0 -14.0
692 5.0 -14.0
693 -1.0 -14.0
694 -2.0 -14.0
695 -3.0 -14.0
696 -4.0 -14.0
697 -5.0 -14.0
