pixelID mppcID probability
15 6 0.002342
15 7 0.002168
15 8 0.002304
15 9 0.002608
15 10 0.002466
15 11 0.002382
15 12 0.002536
15 13 0.002446
15 14 0.002558
15 15 0.001754
15 16 0.00194
16 1 0.000554
16 2 0.000558
16 3 0.000564
16 4 0.000572
16 5 0.000604
16 6 0.000544
16 7 0.000588
16 8 0.000644
16 9 0.000646
16 10 0.00062
16 11 0.000584
16 12 0.000564
16 13 0.000516
16 14 0.000594
16 15 0.000534
16 16 0.000598
17 1 0.000524
17 2 0.000492
17 3 0.000578
17 4 0.00056
17 5 0.000572
17 6 0.00065
17 7 0.00064
17 8 0.000672
17 9 0.000702
17 10 0.000682
17 11 0.00068
17 12 0.000586
17 13 0.000578
17 14 0.000518
17 15 0.000522
17 16 0.00055
18 1 0.000504
18 2 0.00051
18 3 0.000514
18 4 0.000522
18 5 0.000576
18 6 0.000608
18 7 0.0006
18 8 0.000748
18 9 0.000764
18 10 0.000712
18 11 0.000694
18 12 0.000602
18 13 0.00055
18 14 0.00052
18 15 0.000532
18 16 0.000544
19 1 0.000512
19 2 0.000476
19 3 0.000446
19 4 0.000534
19 5 0.000566
19 6 0.000584
19 7 0.000772
19 8 0.000826
19 9 0.00083
19 10 0.000836
19 11 0.000748
19 12 0.000556
19 13 0.000522
19 14 0.000428
19 15 0.000442
19 16 0.000484
20 1 0.000522
20 2 0.000434
20 3 0.000376
20 4 0.00041
20 5 0.000492
20 6 0.000594
20 7 0.00066
20 8 0.000864
20 9 0.000966
20 10 0.000896
20 11 0.000704
20 12 0.000596
20 13 0.000518
20 14 0.000494
20 15 0.00044
20 16 0.000368
21 1 0.000566
21 2 0.000452
21 3 0.000398
21 4 0.000446
21 5 0.000462
21 6 0.00056
21 7 0.000716
21 8 0.000946
21 9 0.00106
21 10 0.001016
21 11 0.00069
21 12 0.000604
21 13 0.000524
21 14 0.000458
21 15 0.000432
21 16 0.000454
22 1 0.000526
22 2 0.000448
22 3 0.000394
22 4 0.000424
22 5 0.00046
22 6 0.000632
22 7 0.000708
22 8 0.001026
22 9 0.00106
22 10 0.000992
22 11 0.000734
22 12 0.000576
22 13 0.000482
22 14 0.000366
22 15 0.00042
22 16 0.000472
23 1 0.000538
23 2 0.00055
23 3 0.000372
23 4 0.000454
23 5 0.000496
23 6 0.000484
23 7 0.000762
23 8 0.001182
23 9 0.001448
23 10 0.001064
23 11 0.000722
23 12 0.000564
23 13 0.000482
23 14 0.000392
23 15 0.000378
23 16 0.000572
24 1 0.000482
24 2 0.000624
24 3 0.000464
24 4 0.000442
24 5 0.000446
24 6 0.000512
24 7 0.000734
24 8 0.001172
24 9 0.00173
24 10 0.001192
24 11 0.000716
24 12 0.00052
24 13 0.000458
24 14 0.000466
24 15 0.000532
24 16 0.000546
25 1 0.000652
25 2 0.000754
25 3 0.001146
25 4 0.00064
25 5 0.000552
25 6 0.000664
25 7 0.00087
25 8 0.001418
25 9 0.002192
25 10 0.00141
25 11 0.000918
25 12 0.000682
25 13 0.000542
25 14 0.000584
25 15 0.00126
25 16 0.00078
26 1 0.000876
26 2 0.001174
26 3 0.001406
26 4 0.001366
26 5 0.00085
26 6 0.000996
26 7 0.001154
26 8 0.001814
26 9 0.003134
26 10 0.001624
26 11 0.001174
26 12 0.001014
26 13 0.000842
26 14 0.001286
26 15 0.001358
26 16 0.001274
27 1 0.001878
27 2 0.001526
27 3 0.001344
27 4 0.002042
27 5 0.001298
27 6 0.00122
27 7 0.001324
27 8 0.001942
27 9 0.004324
27 10 0.001966
27 11 0.00129
27 12 0.001098
27 13 0.00128
27 14 0.001966
27 15 0.001354
27 16 0.0015
28 1 0.00204
28 2 0.001888
28 3 0.001758
28 4 0.001844
28 5 0.002446
28 6 0.001484
28 7 0.001496
28 8 0.001938
28 9 0.006706
28 10 0.002022
28 11 0.001476
28 12 0.00155
28 13 0.002506
28 14 0.001918
28 15 0.001916
28 16 0.00199
29 1 0.00251
29 2 0.00243
29 3 0.002284
29 4 0.002302
29 5 0.002328
29 6 0.002528
29 7 0.001686
29 8 0.001912
29 9 0.013994
29 10 0.001922
29 11 0.001674
29 12 0.002566
29 13 0.002498
29 14 0.002318
29 15 0.002268
29 16 0.00234
30 1 0.000578
30 2 0.000598
30 3 0.000572
30 4 0.000584
30 5 0.000588
30 6 0.000618
30 7 0.00059
30 8 0.00058
30 9 0.000566
30 10 0.000574
30 11 0.000578
30 12 0.000602
30 13 0.000534
30 14 0.000596
30 15 0.000562
30 16 0.000572
31 1 0.000592
31 2 0.000616
31 3 0.00069
31 4 0.00069
31 5 0.000668
31 6 0.00062
31 7 0.000582
31 8 0.0006
31 9 0.000616
31 10 0.000536
31 11 0.000538
31 12 0.000552
31 13 0.000518
31 14 0.000514
31 15 0.000566
31 16 0.000584
32 1 0.000646
32 2 0.000656
32 3 0.00062
32 4 0.000628
32 5 0.000634
32 6 0.000582
32 7 0.000534
32 8 0.000518
32 9 0.000496
32 10 0.000504
32 11 0.00051
32 12 0.00052
32 13 0.000534
32 14 0.00059
32 15 0.000614
32 16 0.00068
33 1 0.000784
33 2 0.000812
33 3 0.000714
33 4 0.00073
33 5 0.00068
33 6 0.000538
33 7 0.00053
33 8 0.000492
33 9 0.000458
33 10 0.00052
33 11 0.000482
33 12 0.000524
33 13 0.000512
33 14 0.000542
33 15 0.000654
33 16 0.0007
34 1 0.000776
34 2 0.000866
